ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-10-01T00:00:00.000000000Z,33,1,158704,24830.750000000,24833.500000000,24826.000000000,24826.750000000,127,NQZ5
2025-10-01T00:01:00.000000000Z,33,1,158704,24827.250000000,24834.250000000,24827.250000000,24831.250000000,100,NQZ5
2025-10-01T00:02:00.000000000Z,33,1,158704,24832.250000000,24832.250000000,24829.250000000,24830.250000000,33,NQZ5
2025-10-01T00:03:00.000000000Z,33,1,158704,24830.500000000,24830.500000000,24825.250000000,24828.500000000,87,NQZ5
2025-10-01T00:04:00.000000000Z,33,1,158704,24827.000000000,24832.250000000,24826.500000000,24831.750000000,48,NQZ5
2025-10-01T00:05:00.000000000Z,33,1,158704,24831.750000000,24837.000000000,24830.750000000,24835.250000000,76,NQZ5
2025-10-01T00:06:00.000000000Z,33,1,158704,24835.000000000,24836.000000000,24832.750000000,24833.750000000,33,NQZ5
2025-10-01T00:07:00.000000000Z,33,1,158704,24834.500000000,24834.750000000,24828.250000000,24829.750000000,65,NQZ5
2025-10-01T00:08:00.000000000Z,33,1,158704,24829.250000000,24829.500000000,24826.500000000,24828.000000000,48,NQZ5
2025-10-01T00:09:00.000000000Z,33,1,158704,24828.500000000,24829.000000000,24826.500000000,24827.750000000,26,NQZ5
2025-10-01T00:10:00.000000000Z,33,1,158704,24828.750000000,24831.500000000,24823.250000000,24823.500000000,76,NQZ5
2025-10-01T00:11:00.000000000Z,33,1,158704,24823.000000000,24825.750000000,24817.500000000,24820.500000000,155,NQZ5
2025-10-01T00:12:00.000000000Z,33,1,158704,24820.750000000,24825.250000000,24820.750000000,24823.500000000,69,NQZ5
2025-10-01T00:13:00.000000000Z,33,1,158704,24824.000000000,24824.500000000,24822.000000000,24824.000000000,33,NQZ5
2025-10-01T00:14:00.000000000Z,33,1,158704,24823.000000000,24823.250000000,24821.000000000,24823.000000000,40,NQZ5
2025-10-01T00:15:00.000000000Z,33,1,158704,24823.000000000,24823.500000000,24807.000000000,24809.000000000,437,NQZ5
